2024-10-06 16:15:09,194 INFO    StreamThr :7377 [internal.py:wandb_internal():85] W&B internal server running at pid: 7377, started at: 2024-10-06 16:15:09.193952
2024-10-06 16:15:19,283 DEBUG   HandlerThread:7377 [handler.py:handle_request():158] handle_request: sampled_history
2024-10-06 16:15:19,284 DEBUG   HandlerThread:7377 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-06 16:15:19,411 DEBUG   SenderThread:7377 [sender.py:send_request():418] send_request: poll_exit
2024-10-06 16:15:19,411 INFO    MainThread:7377 [wandb_run.py:_footer_history_summary_info():4078] rendering history
2024-10-06 16:15:19,411 INFO    MainThread:7377 [wandb_run.py:_footer_history_summary_info():4110] rendering summary
2024-10-06 16:15:19,411 INFO    MainThread:7377 [wandb_run.py:_footer_sync_info():4037] logging synced files
2024-10-06 16:15:19,411 DEBUG   HandlerThread:7377 [handler.py:handle_request():158] handle_request: shutdown
2024-10-06 16:15:19,411 INFO    HandlerThread:7377 [handler.py:finish():884] shutting down handler
2024-10-06 16:15:20,282 INFO    WriterThread:7377 [datastore.py:close():296] close: /home/denis/Documents/GitHub/server/oscilator_server/wandb/run-20241006_161509-gcy9a8mr/run-gcy9a8mr.wandb
2024-10-06 16:15:20,411 INFO    SenderThread:7377 [sender.py:finish():1631] shutting down sender
2024-10-06 16:15:20,411 INFO    SenderThread:7377 [file_pusher.py:finish():169] shutting down file pusher
2024-10-06 16:15:20,411 INFO    SenderThread:7377 [file_pusher.py:join():175] waiting for file pusher
